Date,VTECi1-3
03-01-2015 21:57,18.30067567
03-01-2015 21:59,17.89474773
03-01-2015 22:02,17.48622178
03-01-2015 22:04,17.10439411
03-01-2015 22:07,16.76365122
03-01-2015 22:09,16.43701904
03-01-2015 22:12,16.08769907
03-01-2015 22:14,15.75863121
03-01-2015 22:17,15.45337283
03-01-2015 22:19,15.18986719
03-01-2015 22:22,14.95316839
03-01-2015 22:24,14.73564855
03-01-2015 22:27,14.50319016
03-01-2015 22:29,14.27518687
03-01-2015 22:32,14.05067964
03-01-2015 22:34,13.87776269
03-01-2015 22:37,13.67244187
03-01-2015 22:39,13.48196183
03-01-2015 22:42,13.32727935
03-01-2015 22:44,13.17710123
03-01-2015 22:47,13.01087076
03-01-2015 22:49,12.83219354
03-01-2015 22:52,12.67815834
03-01-2015 22:54,12.54425742
03-01-2015 22:57,12.42883805
03-01-2015 22:59,12.30432007
03-01-2015 23:02,12.15502584
03-01-2015 23:04,12.08914529
03-01-2015 23:07,12.05024644
03-01-2015 23:09,12.00751481
03-01-2015 23:12,11.96103751
03-01-2015 23:14,11.92042799
03-01-2015 23:17,11.88764788
03-01-2015 23:19,11.88663852
03-01-2015 23:22,11.86576476
03-01-2015 23:24,11.82050009
03-01-2015 23:27,11.78339593
03-01-2015 23:29,11.74023543
03-01-2015 23:32,11.69554091
03-01-2015 23:34,11.66590031
03-01-2015 23:37,11.65591631
03-01-2015 23:39,11.64143618
03-01-2015 23:42,11.64143618
03-01-2015 23:44,11.64143618
03-01-2015 23:47,11.63624521
03-01-2015 23:49,11.63290047
03-01-2015 23:52,11.64143618
03-01-2015 23:54,11.65407473
03-01-2015 23:57,11.63290047
03-02-2015 00:00,11.9283675
03-02-2015 00:02,11.90326435
03-02-2015 00:05,11.89484469
03-02-2015 00:07,11.87703689
03-02-2015 00:10,11.86923252
03-02-2015 00:12,11.86382547
03-02-2015 00:15,11.85774379
03-02-2015 00:17,11.84788422
03-02-2015 00:20,11.84640513
03-02-2015 00:22,11.8253321
03-02-2015 00:25,11.8253321
03-02-2015 00:27,11.8253321
03-02-2015 00:30,11.8253321
03-02-2015 00:32,11.8253321
03-02-2015 00:35,11.84314496
03-02-2015 00:37,11.88059556
03-02-2015 00:40,11.92339384
03-02-2015 00:42,11.96560078
03-02-2015 00:45,12.03317767
03-02-2015 00:47,12.11432329
03-02-2015 00:50,12.21699138
03-02-2015 00:52,12.35432901
03-02-2015 00:55,12.54284127
03-02-2015 00:57,12.71760286
03-02-2015 01:00,12.90886736
03-02-2015 01:02,13.07547687
03-02-2015 01:05,13.31359864
03-02-2015 01:07,13.56741307
03-02-2015 01:10,13.84103191
03-02-2015 01:12,14.10065823
03-02-2015 01:15,14.45327322
03-02-2015 01:17,14.70441412
03-02-2015 01:20,15.00217158
03-02-2015 01:22,15.33682856
03-02-2015 01:25,15.71628635
03-02-2015 01:27,16.10348576
03-02-2015 01:30,16.50913288
03-02-2015 01:32,16.92982089
03-02-2015 01:35,17.34418977
03-02-2015 01:37,17.75583576
03-02-2015 01:40,18.1992639
03-02-2015 01:42,18.64648535
03-02-2015 01:45,19.07480903
03-02-2015 01:47,19.5207866
03-02-2015 01:50,20.05308677
03-02-2015 01:52,20.56172306
03-02-2015 01:55,21.04675734
03-02-2015 01:57,21.55461633
03-02-2015 02:00,22.05920486
03-02-2015 02:02,22.54427049
03-02-2015 02:05,23.07576023
03-02-2015 02:07,23.61563775
03-02-2015 02:10,24.17470982
03-02-2015 02:12,24.78627483
03-02-2015 02:15,25.4665416
03-02-2015 02:17,26.07936118
03-02-2015 02:20,26.62538602
03-02-2015 02:22,27.22256423
03-02-2015 02:25,27.8931794
03-02-2015 02:27,28.58334766
03-02-2015 02:30,29.24341824
03-02-2015 02:32,29.86302452
03-02-2015 02:35,30.64868748
03-02-2015 02:37,31.36544782
03-02-2015 02:40,32.00052751
03-02-2015 02:42,32.58395843
03-02-2015 02:45,33.23661016
03-02-2015 02:47,33.98598411
03-02-2015 02:50,34.72342931
03-02-2015 02:52,35.40661555
03-02-2015 02:55,36.06811747
03-02-2015 02:57,36.71580449
03-02-2015 03:00,37.37311091
03-02-2015 03:02,38.03480495
03-02-2015 03:05,38.73505767
03-02-2015 03:07,39.42501653
